--- Session started : 2021-08-29-123220
Algorithm being used is 'Replace Missing Values With Modal'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              421                 1          0          0     
1              184                 1          0          0     
2              137                 1          0          0     
3              382                 1          1          0     
4              320                 1          0          0     
5              252                 1          0          1     
6              346                 1          0          0     
7              35                  1          1          0     
8              267                 1          1          1     
9              346                 1          1          0     
10             370                 1          0          0     
11             182                 1          0          0     
12             179                 1          0          1     
13             367                 1          1          0     
14             423                 1          1          1     
15             108                 1          1          1     
16             262                 1          0          0     
17             26                  1          0          0     
18             151                 1          1          0     
19             103                 1          0          1     
20             101                 1          1          0     
21             31                  1          0          0     
22             165                 1          1          0     
23             283                 1          0          0     
24             137                 1          0          0     
25             230                 1          0          1     
26             36                  1          1          1     
27             459                 1          1          1     
28             37                  1          0          1     
29             286                 1          0          0     
30             47                  1          0          0     
31             38                  1          1          0     
32             442                 1          0          0     
33             38                  1          0          0     
34             83                  1          1          0     
35             47                  1          0          0     
36             281                 1          0          0     
37             199                 1          0          0     
38             303                 1          0          0     
39             265                 1          0          0     
40             157                 1          0          0     
41             297                 1          1          0     
42             231                 1          0          0     
43             15                  1          0          0     
44             229                 1          1          0     
45             377                 1          0          0     
46             222                 1          1          0     
47             287                 1          0          1     
48             189                 1          1          1     
49             0                   1          1          0     
50             246                 1          0          0     
51             115                 1          1          1     
52             248                 1          0          1     
53             155                 1          1          0     
54             114                 1          0          1     
55             433                 1          0          1     
56             280                 1          0          0     
57             313                 1          0          0     
58             212                 1          1          1     
59             400                 1          0          1     
60             252                 1          1          1     
61             440                 1          1          1     
62             327                 1          0          0     
63             261                 1          0          0     
64             344                 1          0          0     
65             371                 1          1          1     
66             271                 1          1          1     
67             368                 1          1          0     
68             409                 1          0          0     
69             306                 1          0          0     
70             192                 1          0          0     
71             298                 1          0          0     
72             109                 1          0          1     
73             439                 1          1          1     
74             452                 1          1          1     
75             24                  1          0          0     
76             344                 1          0          0     
77             345                 1          0          0     
78             351                 1          0          0     
79             27                  1          1          1     
80             157                 1          0          0     
81             331                 1          1          0     
82             370                 1          0          0     
83             368                 1          1          0     
84             388                 1          0          0     
85             375                 1          1          0     
86             411                 1          1          0     
87             438                 1          1          0     
88             303                 1          0          0     
89             356                 1          0          1     
90             382                 1          0          0     
91             454                 1          1          1     
92             321                 1          1          1     
93             262                 1          0          0     
94             136                 1          0          0     
95             37                  1          0          1     
96             377                 1          0          0     
97             44                  1          1          0     
98             68                  1          0          0     
99             112                 1          0          0     
100            321                 1          0          1     
101            127                 1          1          0     
102            176                 1          0          0     
103            65                  1          0          1     
104            375                 1          0          0     
105            56                  1          0          0     
106            282                 1          0          0     
107            179                 1          1          1     
108            41                  1          1          0     
109            329                 1          0          0     
110            318                 1          0          0     
111            70                  1          1          0     
112            238                 1          0          0     
113            181                 1          0          1     
114            384                 1          0          0     
115            199                 1          1          0     
116            47                  1          0          0     
117            384                 1          0          0     
118            45                  1          0          0     
119            38                  1          0          0     
120            456                 1          0          1     
121            246                 1          1          0     
122            60                  1          0          0     
123            337                 1          0          1     
124            292                 1          1          0     
125            388                 1          1          0     
126            252                 1          0          1     
127            438                 1          0          0     
128            45                  1          0          0     
129            439                 1          1          1     
130            265                 1          0          0     
131            340                 1          0          0     
132            161                 1          1          0     
133            406                 1          0          0     
134            442                 1          0          0     
135            43                  1          0          0     
136            338                 1          0          1     
137            211                 1          1          1     
138            346                 1          0          0     
139            330                 1          0          0     
140            153                 1          0          0     
141            343                 1          0          0     
142            418                 1          0          0     
143            388                 1          1          0     
144            451                 1          1          0     
145            164                 1          0          0     
146            362                 1          1          1     
147            220                 1          0          0     
148            431                 1          0          0     
149            37                  1          0          1     
150            306                 1          0          0     
151            418                 1          0          0     
