0.1865	0.4928	0.5254	1.1956	0.7745	0.9337	2.2879	1.0296	
0.5596	0.8908	0.3349	0.9211	0.4022	1.0076	1.1505	1.1647	
0.8342	0.9211	0.8763	0.4279	0.8867	1.1075	1.4354	1.2759	
0.4569	0.5410	0.4550	1.1148	0.3999	0.8210	1.5062	0.8594	
1.7795	0.6902	1.5681	1.8470	0.6662	0.3106	0.7771	1.3108	
0.4171	1.6494	0.5948	0.9822	0.6178	0.9499	1.8810	1.1733	
1.6892	0.5826	0.6568	0.4634	0.5079	1.0171	0.5569	0.8768	
2.2385	1.1228	0.7013	1.2601	0.9093	1.4210	2.7184	0.8594	
1.0552	1.4254	0.6020	1.4595	1.6488	0.7520	1.1628	1.8334	
0.1865	0.7231	2.0707	1.0779	1.6734	0.5972	0.9119	0.5888	
0.4171	0.9037	1.0550	1.6465	0.9063	1.1028	1.2005	0.8768	
0.0000	1.0074	0.6231	1.3067	0.8942	0.8112	1.3422	0.8387	
1.2514	0.9312	0.6698	1.8007	0.7592	0.9349	1.9513	0.2556	
1.5495	1.2312	0.5948	1.6540	0.4811	1.0291	1.7309	1.1882	
0.5596	0.9442	1.9726	0.5904	0.6493	0.5011	1.3114	1.4733	
1.8467	1.2519	1.0990	0.9306	1.3019	0.6610	1.2700	0.4253	
0.4171	1.1290	0.9381	1.3067	0.1264	1.1051	0.7408	1.3763	
2.2694	0.7338	0.7936	1.0430	1.1621	1.8232	1.0668	0.7956	
2.4251	1.3552	0.7135	1.2781	0.5695	1.1034	2.0836	0.8652	
1.3581	1.0979	3.0596	1.4339	1.4062	0.7245	1.1093	0.5209	
0.3731	0.6140	2.0051	1.2905	0.5188	2.1313	1.6932	0.6260	
0.8548	0.4370	0.4154	1.2795	0.7428	1.2887	1.0716	1.2560	
0.1865	0.4950	2.4872	1.2375	0.3186	0.8799	1.0163	0.8681	
0.7462	1.1748	0.8812	0.4440	0.3666	0.9222	2.2025	0.6981	
0.0000	0.7721	1.1967	1.2247	0.8686	0.8745	1.2505	1.0820	
1.6685	0.4504	2.1922	1.2232	0.5889	1.0165	2.6905	0.7829	
0.9327	0.8819	0.7489	1.3750	0.3620	1.0103	1.5194	0.6097	
0.3731	0.3288	0.8151	0.7691	0.6580	0.6413	1.6332	1.4868	
1.3708	0.4932	2.1404	0.6307	0.6569	1.5424	2.2349	1.0656	
0.1865	1.5568	2.2600	1.3737	0.3725	1.2689	0.5406	1.0679	
1.2514	1.0092	0.2787	1.1536	2.5272	1.6627	0.8881	0.7667	
2.2617	0.4464	0.4154	0.7458	0.4898	0.5098	1.2285	1.0561	
0.2638	0.4719	0.8812	1.6304	0.7565	0.7716	1.7684	1.2399	
0.4171	1.1549	1.1967	1.8027	0.4216	0.5305	0.3455	1.6744	
1.5829	0.8270	0.6826	1.3903	1.0493	0.7623	1.3403	2.1651	
0.5276	1.0360	0.7013	0.4857	0.7889	1.2055	1.2969	1.7833	
2.1754	1.4239	1.9704	0.5598	2.5062	0.9625	0.9930	0.7956	
1.9476	0.6776	3.0722	1.3595	0.9094	1.5642	0.6816	0.7366	
0.8548	1.0400	1.9216	1.1763	0.4271	0.7749	1.3711	1.2560	
1.3058	1.1163	2.8341	0.9586	0.5488	1.3212	1.6427	0.7434	
2.0520	1.2080	0.6826	0.6660	0.6197	1.6869	2.3849	1.2050	
0.7462	1.0517	0.5002	0.9115	0.8522	2.2713	0.7142	1.5334	
0.1865	0.9579	1.1564	1.8202	0.9785	1.8384	1.2419	1.0321	
1.8654	1.1561	2.3681	1.2905	1.4784	0.7890	1.6031	1.0173	
1.9917	0.7930	0.3475	1.1227	0.6440	0.6406	1.2244	1.7890	
0.9512	0.4468	2.5370	1.1823	0.3972	1.0816	2.2118	1.3012	
0.5276	0.7365	0.6951	1.2905	0.6165	1.9530	1.2908	0.9350	
0.7462	0.9897	0.7771	0.5598	0.5452	0.5056	2.2054	1.0726	
0.2638	0.7078	0.4550	1.1180	0.3764	0.9575	1.6798	1.6532	
0.8342	0.4954	0.7936	0.7339	0.4638	0.7261	0.6835	0.2005	
2.1351	1.3823	2.2638	1.4486	0.5896	1.0330	2.2239	0.9077	
0.2638	1.1744	3.1894	1.1085	0.8471	1.3145	1.1062	1.6007	
1.6892	1.1336	1.6950	0.9287	1.0504	1.1937	0.2185	1.2778	
1.5383	1.0239	2.2847	0.7804	0.4928	0.9029	0.7021	1.4818	
2.2540	0.4903	2.1605	0.7170	0.5022	1.1381	0.9102	1.1924	
1.6475	1.0789	1.5206	0.9659	0.3444	0.9867	1.1257	1.5070	
2.3074	0.5777	0.7771	0.7529	1.1154	1.4865	0.9987	0.5209	
0.5276	0.7413	1.5149	1.5023	1.1331	0.9428	1.1290	1.0345	
