--- Session started : 2021-08-22-210812
Algorithm being used is 'Replace Missing Values With Modal'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              565                0.9         0          0     
1              289                 1          1          0     
2              565                0.9         0          0     
3              133                 1          0          0     
4              92                  1          0          0     
5              674                 1          0          0     
6              721                 1          1          0     
7              721                 1          0          0     
8              674                 1          0          0     
9              674                 1          1          0     
10             674                 1          1          0     
11             627                 1          0          0     
12             565                0.9         0          0     
13             585                 1          0          0     
14             97                  1          0          0     
15             583                 1          1          0     
16             58                  1          0          0     
17             421                 1          1          0     
18             585                 1          1          0     
19             585                 1          1          0     
20             42                  1          0          0     
21             222                 1          0          0     
22             585                0.9         0          0     
23             565                0.9         1          0     
24             565                0.9         1          0     
25             674                 1          0          0     
26             674                 1          0          0     
27             302                 1          0          0     
28             441                 1          0          0     
29             15                  1          0          0     
30             674                 1          0          0     
31             585                 1          1          0     
32             421                 1          0          0     
33             674                 1          0          0     
34             585                 1          0          0     
35             186                 1          0          0     
36             359                 1          0          0     
37             674                 1          0          0     
38             260                 1          0          0     
Prediction accuracy  = 28 out of 39 (71.79%)
--- Session ended : 2021-08-22-210812
