--- Session started : 2021-08-26-172825
Algorithm being used is 'Replace Missing Values With Modal'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              650                 1          0          0     
1              714                 1          0          0     
2              36                  1          0          1     
3              156                 1          0          0     
4              212                 1          0          0     
5              73                  1          0          0     
6              500                 1          0          0     
7              567                 1          1          0     
8              500                 1          0          0     
9              666                 1          1          1     
10             61                  1          1          0     
11             340                 1          0          1     
12             635                 1          0          0     
13             464                 1          0          0     
14             268                 1          0          1     
15             384                 1          1          0     
16             648                 1          1          1     
17             114                 1          0          0     
18             555                 1          0          0     
19             436                 1          0          0     
20             356                 1          0          0     
21             684                 1          0          1     
22             648                 1          0          1     
23             501                 1          0          0     
24             677                 1          0          0     
25             640                 1          1          1     
26             417                 1          0          0     
27             75                  1          0          0     
28             120                 1          0          1     
29             443                 1          1          0     
30             695                 1          0          0     
31             296                 1          1          1     
32             386                 1          0          0     
33             138                 1          0          0     
34             17                  1          1          1     
35             44                  1          0          0     
36             568                 1          0          0     
37             92                  1          1          1     
38             114                 1          1          0     
Prediction accuracy  = 28 out of 39 (71.79%)
--- Session ended : 2021-08-26-172825
