--- Session started : 2021-08-29-123150
Algorithm being used is 'Replace Missing Values With Modal'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              332                 1          1          1     
1              368                 1          0          0     
2              21                  1          0          0     
3              39                  1          1          0     
4              282                 1          0          1     
5              399                 1          0          0     
6              413                 1          0          0     
7              208                 1          0          0     
8              296                 1          1          1     
9              54                  1          1          0     
10             171                 1          0          1     
11             233                 1          0          1     
12             315                 1          0          0     
13             233                 1          1          1     
14             429                 1          0          1     
15             354                 1          0          0     
16             124                 1          0          0     
17             429                 1          0          1     
18             476                 1          1          0     
19             282                 1          1          1     
20             336                 1          0          0     
21             112                 1          1          0     
22             336                 1          0          0     
23             324                 1          0          0     
24             317                 1          1          0     
25             194                 1          0          0     
26             346                 1          0          0     
27             108                 1          1          0     
28             450                 1          0          0     
29             91                  1          1          1     
30             85                  1          0          0     
31             399                 1          0          0     
32             270                 1          0          0     
33             118                 1          0          1     
34             305                 1          0          0     
35             122                 1          0          0     
36             477                 1          1          0     
37             213                 1          1          1     
38             349                 1          0          0     
39             398                 1          1          0     
40             322                 1          0          1     
41             450                 1          0          0     
42             283                 1          0          0     
43             1                   1          0          0     
44             221                 1          1          1     
45             487                 1          1          1     
46             259                 1          0          0     
47             164                 1          0          0     
48             336                 1          0          0     
49             317                 1          1          0     
50             252                 1          1          0     
51             423                 1          0          0     
52             420                 1          0          1     
53             336                 1          0          0     
54             333                 1          0          0     
55             356                 1          0          0     
56             184                 1          1          1     
57             440                 1          0          1     
58             117                 1          0          0     
59             121                 1          0          0     
60             395                 1          1          1     
61             112                 1          0          0     
62             112                 1          1          0     
63             380                 1          1          0     
64             343                 1          0          0     
65             108                 1          0          0     
66             86                  1          0          0     
67             12                  1          1          0     
68             493                 1          0          1     
69             438                 1          1          1     
70             489                 1          0          0     
71             388                 1          0          0     
72             147                 1          0          0     
73             320                 1          0          0     
74             210                 1          1          1     
75             129                 1          1          0     
76             493                 1          1          1     
77             273                 1          0          1     
78             159                 1          0          0     
79             442                 1          0          0     
80             186                 1          1          1     
81             448                 1          0          0     
82             105                 1          0          0     
83             497                 1          0          0     
84             350                 1          0          0     
85             394                 1          0          0     
86             186                 1          0          1     
87             249                 1          0          0     
88             224                 1          0          0     
89             4                   1          0          0     
90             438                 1          1          1     
91             496                 1          0          0     
92             474                 1          1          1     
93             361                 1          0          1     
94             178                 1          0          1     
95             77                  1          0          0     
96             270                 1          0          0     
97             219                 1          0          0     
98             148                 1          0          0     
99             350                 1          1          0     
100            70                  1          1          0     
101            395                 1          1          1     
102            12                  1          1          0     
103            171                 1          0          1     
104            19                  1          1          1     
105            308                 1          0          0     
106            409                 1          0          0     
107            52                  1          0          0     
108            375                 1          1          0     
109            476                 1          1          0     
110            73                  1          1          1     
111            364                 1          1          0     
112            476                 1          1          0     
113            404                 1          0          0     
114            103                 1          1          0     
115            274                 1          0          0     
116            282                 1          1          1     
117            414                 1          0          0     
118            172                 1          1          1     
119            477                 1          0          0     
120            24                  1          0          1     
121            356                 1          0          0     
122            38                  1          1          1     
123            369                 1          0          0     
124            258                 1          0          0     
125            456                 1          0          0     
126            72                  1          1          1     
127            46                  1          0          1     
128            112                 1          0          0     
129            148                 1          1          0     
130            85                  1          0          0     
131            41                  1          0          0     
132            374                 1          0          0     
133            46                  1          0          1     
134            409                 1          0          0     
135            422                 1          0          0     
136            474                 1          1          1     
137            264                 1          1          1     
138            171                 1          1          1     
139            375                 1          0          0     
140            479                 1          0          1     
141            79                  1          0          1     
142            132                 1          0          0     
143            101                 1          0          0     
144            256                 1          0          0     
145            453                 1          0          0     
146            59                  1          0          1     
147            0                   1          1          1     
148            146                 1          1          0     
149            225                 1          0          1     
150            83                  1          0          1     
151            225                 1          1          1     
152            46                  1          0          1     
153            135                 1          0          1     
154            448                 1          0          0     
155            341                 1          0          0     
156            375                 1          0          0     
157            142                 1          0          0     
158            256                 1          1          0     
159            87                  1          0          1     
160            349                 1          0          0     
161            21                  1          0          0     
162            264                 1          1          1     
163            276                 1          1          1     
164            365                 1          0          1     
165            435                 1          0          0     
166            57                  1          0          0     
167            454                 1          1          1     
168            480                 1          0          1     
169            293                 1          1          0     
170            112                 1          0          0     
171            174                 1          1          0     
172            212                 1          0          0     
173            186                 1          1          1     
174            127                 1          0          0     
175            395                 1          1          1     
176            432                 1          0          1     
177            253                 1          0          0     
178            251                 1          0          1     
179            425                 1          0          1     
180            438                 1          1          1     
181            324                 1          0          0     
182            4                   1          0          0     
183            129                 1          0          0     
184            219                 1          1          0     
185            390                 1          1          1     
186            24                  1          0          1     
187            276                 1          1          1     
188            47                  1          0          0     
189            142                 1          0          0     
190            121                 1          1          0     
191            304                 1          0          0     
192            268                 1          1          0     
193            147                 1          0          0     
194            435                 1          1          0     
195            479                 1          0          1     
196            447                 1          1          1     
197            83                  1          0          1     
198            142                 1          0          0     
199            79                  1          0          1     
200            196                 1          0          0     
201            47                  1          0          0     
202            454                 1          0          1     
203            99                  1          0          0     
204            326                 1          0          0     
205            474                 1          0          1     
206            243                 1          0          0     
207            134                 1          1          1     
208            19                  1          1          1     
209            363                 1          0          0     
210            362                 1          0          1     
211            186                 1          1          1     
212            396                 1          1          0     
213            273                 1          0          1     
214            10                  1          1          0     
215            158                 1          0          0     
216            264                 1          1          1     
217            225                 1          1          1     
218            251                 1          0          1     
219            422                 1          0          0     
220            390                 1          1          1     
221            425                 1          0          1     
222            259                 1          0          0     
