--- Session started : 2021-08-23-140835
Algorithm being used is 'Replace Missing Values With Modal'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              530                 1          0          0     
1              30                 0.9         0          0     
2              211                 1          0          0     
3              161                 1          0          0     
4              318                 1          0          0     
5              75                  1          0          0     
6              530                 1          0          0     
7              276                 1          1          0     
8              530                 1          0          0     
9              530                 1          1          0     
10             434                 1          0          0     
11             158                 1          0          0     
12             318                0.9         1          0     
13             530                 1          1          0     
14             55                  1          1          0     
15             66                  1          0          0     
16             358                 1          0          0     
17             356                 1          0          0     
18             530                 1          0          0     
19             491                 1          0          0     
20             530                 1          0          0     
21             530                 1          0          0     
22             347                 1          1          0     
23             461                 1          0          0     
24             435                 1          1          0     
25             530                 1          1          0     
26             569                 1          0          0     
27             224                 1          0          0     
28             530                 1          1          0     
29             90                  1          0          0     
30             318                 1          0          0     
31             530                 1          0          0     
32             530                 1          0          0     
33             343                 1          0          0     
34             182                 1          0          0     
35             548                 1          0          0     
36             318                0.9         0          0     
37             283                 1          0          0     
38             459                 1          0          0     
39             50                  1          0          0     
40             530                 1          1          0     
41             530                 1          1          0     
42             182                 1          0          0     
43             318                0.9         0          0     
44             358                 1          1          0     
45             419                 1          0          0     
46             66                 0.7         1          0     
47             188                 1          0          0     
48             565                 1          1          0     
49             530                 1          1          0     
50             569                 1          0          0     
51             230                 1          1          0     
52             490                 1          0          0     
53             43                  1          0          0     
54             530                 1          0          0     
55             259                 1          1          0     
56             530                 1          1          0     
57             530                 1          0          0     
58             497                 1          1          0     
59             323                 1          0          0     
60             89                  1          0          0     
61             231                 1          0          0     
62             507                 1          0          0     
63             134                 1          0          0     
64             472                 1          0          0     
65             530                0.9         0          0     
66             280                 1          1          0     
67             82                  1          0          0     
68             540                 1          0          0     
69             530                 1          1          0     
70             569                 1          0          0     
71             318                0.9         1          0     
72             530                 1          0          0     
73             530                 1          1          0     
74             30                  1          0          0     
75             399                 1          0          0     
76             15                  1          1          0     
77             419                 1          1          0     
78             31                  1          1          0     
79             459                 1          0          0     
80             223                 1          1          0     
81             530                 1          0          0     
82             378                 1          1          0     
83             396                 1          0          0     
84             318                0.9         1          0     
85             530                 1          1          0     
86             530                 1          1          0     
87             287                 1          0          0     
88             519                 1          0          0     
89             397                 1          1          0     
90             569                 1          0          0     
91             530                 1          0          0     
92             225                 1          0          0     
93             320                 1          0          0     
94             530                 1          0          0     
95             314                 1          0          0     
96             309                 1          0          0     
97             232                 1          0          0     
98             573                 1          0          0     
99             348                 1          0          0     
100            124                 1          0          0     
101            356                 1          0          0     
102            534                 1          1          0     
103            459                 1          0          0     
104            39                  1          0          0     
105            530                 1          1          0     
106            49                  1          0          0     
107            397                 1          0          0     
108            459                 1          1          0     
109            239                 1          0          0     
110            318                 1          1          0     
111            419                 1          0          0     
112            43                  1          0          0     
113            111                 1          0          0     
114            563                 1          1          0     
115            569                 1          0          0     
116            71                  1          1          0     
117            459                 1          0          0     
118            318                 1          1          0     
119            459                 1          0          0     
120            530                 1          1          0     
121            530                 1          0          0     
122            191                 1          1          0     
123            353                 1          1          0     
124            539                 1          1          0     
125            294                 1          0          0     
126            542                 1          0          0     
127            530                 1          1          0     
128            459                 1          0          0     
129            569                 1          0          0     
130            89                  1          0          0     
131            385                 1          0          0     
132            487                 1          0          0     
133            184                 1          1          0     
134            527                 1          0          0     
135            102                 1          0          0     
136            459                 1          0          0     
137            511                 1          0          0     
138            230                 1          0          0     
139            202                 1          0          0     
140            530                 1          1          0     
141            399                 1          0          0     
142            530                 1          1          0     
143            530                 1          1          0     
144            80                  1          0          0     
145            6                   1          1          0     
146            255                 1          1          0     
147            459                 1          1          0     
148            459                 1          0          0     
149            530                 1          0          0     
150            530                 1          1          0     
151            30                 0.9         1          0     
152            393                 1          0          0     
153            117                 1          0          0     
154            530                 1          0          0     
155            130                 1          0          0     
156            519                 1          0          0     
157            353                 1          1          0     
158            530                 1          0          0     
159            530                 1          1          0     
160            530                 1          1          0     
161            94                  1          0          0     
162            202                 1          0          0     
163            465                 1          0          0     
164            495                 1          1          0     
165            530                 1          1          0     
166            130                 1          0          0     
167            234                 1          1          0     
168            459                 1          1          0     
169            465                 1          0          0     
170            351                 1          1          0     
171            463                 1          0          0     
172            487                 1          0          0     
173            530                 1          1          0     
174            151                 1          0          0     
175            530                 1          1          0     
176            459                 1          0          0     
177            530                 1          0          0     
178            225                 1          1          0     
179            530                 1          1          0     
180            30                 0.9         1          0     
181            280                 1          0          0     
182            215                 1          0          0     
183            534                 1          0          0     
184            474                 1          0          0     
185            530                 1          0          0     
186            569                 1          0          0     
187            444                 1          1          0     
188            222                 1          0          0     
189            318                 1          1          0     
190            415                 1          0          0     
191            58                  1          0          0     
Prediction accuracy  = 124 out of 192 (64.58%)
--- Session ended : 2021-08-23-140835
