--- Session started : 2021-08-29-122852
Algorithm being used is 'Replace Missing Values With Modal'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              375                 1          1          0     
1              451                 1          1          0     
2              451                 1          1          0     
3              220                 1          0          0     
4              3                   1          0          1     
5              550                 1          0          0     
6              297                 1          1          0     
7              563                 1          1          1     
8              445                 1          0          0     
9              301                 1          1          0     
10             534                 1          1          0     
11             373                 1          1          0     
12             199                 1          1          1     
13             351                 1          0          0     
14             362                 1          0          0     
15             469                 1          0          0     
16             193                 1          0          1     
17             520                 1          0          0     
18             362                 1          1          0     
19             127                 1          0          0     
20             48                  1          0          1     
21             575                 1          1          0     
22             297                 1          0          0     
23             248                 1          1          1     
24             484                 1          0          1     
25             88                  1          0          1     
26             209                 1          1          0     
27             199                 1          1          1     
28             492                 1          0          0     
29             124                 1          0          1     
30             260                 1          0          0     
31             191                 1          0          0     
32             374                 1          0          0     
33             92                  1          0          1     
34             199                 1          1          1     
35             143                 1          0          1     
36             88                  1          1          1     
37             371                 1          1          0     
38             324                 1          0          1     
39             194                 1          0          0     
40             293                 1          0          0     
41             256                 1          0          0     
42             94                  1          0          0     
43             569                 1          1          0     
44             574                 1          1          1     
45             553                 1          0          1     
46             149                 1          1          0     
47             362                 1          0          0     
48             18                  1          0          0     
49             188                 1          0          0     
50             400                 1          1          0     
51             524                 1          0          1     
52             362                 1          1          0     
53             562                 1          1          0     
54             491                 1          0          0     
55             465                 1          1          0     
56             511                 1          0          0     
57             183                 1          1          0     
58             155                 1          1          1     
59             315                 1          0          0     
60             395                 1          0          0     
61             40                  1          1          0     
62             465                 1          0          0     
63             499                 1          0          1     
64             273                 1          0          1     
65             366                 1          0          0     
66             289                 1          0          0     
67             479                 1          0          0     
68             360                 1          1          0     
69             173                 1          0          1     
70             13                  1          0          1     
71             550                 1          1          0     
72             440                 1          1          0     
73             401                 1          1          0     
74             400                 1          1          0     
75             452                 1          0          0     
76             155                 1          1          1     
77             40                  1          0          0     
78             406                 1          1          0     
79             244                 1          0          1     
80             422                 1          0          0     
81             183                 1          1          0     
82             475                 1          1          0     
83             6                   1          0          0     
84             483                 1          0          0     
85             316                 1          0          0     
86             212                 1          0          1     
87             326                 1          0          0     
88             406                 1          0          0     
89             118                 1          0          0     
90             491                 1          0          0     
91             375                 1          0          0     
92             131                 1          0          1     
93             342                 1          0          1     
94             182                 1          1          1     
95             550                 1          0          0     
96             481                 1          1          0     
97             565                 1          0          1     
98             60                  1          0          0     
99             143                 1          1          1     
100            285                 1          0          0     
101            40                  1          0          0     
102            89                  1          0          0     
103            207                 1          0          0     
104            400                 1          0          0     
105            59                  1          0          0     
106            7                   1          1          1     
107            45                  1          1          0     
108            15                  1          0          0     
109            155                 1          1          1     
110            355                 1          0          0     
111            367                 1          0          0     
112            298                 1          1          1     
113            287                 1          0          0     
114            534                 1          0          0     
115            541                 1          1          1     
116            534                 1          1          0     
117            149                 1          0          0     
118            478                 1          0          0     
119            366                 1          0          0     
120            13                  1          1          1     
121            414                 1          1          1     
122            40                  1          1          0     
123            289                 1          0          0     
124            121                 1          0          0     
125            291                 1          1          0     
126            298                 1          1          1     
127            150                 1          1          0     
128            31                  1          0          0     
129            370                 1          0          0     
130            109                 1          0          0     
131            481                 1          0          0     
132            572                 1          0          0     
133            508                 1          1          1     
134            102                 1          0          0     
135            209                 1          0          0     
136            391                 1          0          0     
137            374                 1          0          0     
138            127                 1          0          0     
139            454                 1          0          1     
140            451                 1          0          0     
141            417                 1          0          0     
142            491                 1          0          0     
143            130                 1          0          0     
144            376                 1          1          0     
145            48                  1          0          1     
146            254                 1          1          0     
147            162                 1          1          1     
148            275                 1          1          1     
149            393                 1          1          1     
150            523                 1          0          1     
151            221                 1          1          1     
152            9                   1          1          1     
153            484                 1          1          1     
154            98                  1          1          1     
155            307                 1          0          1     
156            554                 1          0          0     
157            68                  1          1          0     
158            193                 1          1          1     
159            393                 1          1          1     
160            567                 1          0          0     
161            520                 1          0          0     
162            217                 1          0          1     
163            162                 1          1          1     
164            122                 1          0          0     
165            168                 1          1          0     
166            0                   1          0          0     
167            121                 1          0          0     
168            193                 1          0          1     
169            535                 1          0          1     
170            488                 1          0          1     
171            574                 1          1          1     
172            81                  1          0          1     
173            62                  1          0          1     
174            247                 1          0          0     
175            495                 1          0          0     
176            525                 1          1          0     
177            573                 1          1          0     
178            232                 1          1          1     
179            107                 1          0          0     
180            520                 1          0          0     
181            210                 1          0          0     
182            342                 1          0          1     
183            152                 1          1          0     
184            331                 1          1          1     
185            194                 1          0          0     
186            329                 1          0          0     
187            180                 1          0          0     
188            342                 1          0          1     
189            256                 1          0          0     
190            391                 1          0          0     
191            37                  1          1          0     
Prediction accuracy  = 119 out of 192 (61.98%)
--- Session ended : 2021-08-29-122852
