1.5993	0.6913	2.4846	0.7267	1.4841	1.2824	0.2855	0.4675	
1.4450	1.2769	0.6435	0.8751	0.6009	0.9403	0.2759	1.3560	
0.7225	0.5868	0.7284	0.8989	0.3078	0.3218	0.3393	0.9350	
0.0000	0.0698	0.4550	0.5139	0.0346	1.2923	0.6217	1.1319	
0.4569	0.7591	0.8203	0.9306	0.5123	2.3493	1.4435	0.6320	
2.6049	0.7429	0.8044	0.4111	0.3478	1.4336	1.4526	0.5559	
2.1674	0.6384	2.7041	1.1490	0.2868	0.6032	0.4481	0.8681	
1.0217	0.7297	2.1882	0.5139	0.3082	0.4507	1.1088	1.3560	
1.3897	0.7867	0.8203	1.2029	0.6002	0.5343	0.9104	1.0597	
1.6155	1.0369	3.1071	0.2180	0.8684	1.4915	0.7675	0.6139	
0.2285	0.1986	2.7889	0.9306	0.6907	1.4457	0.6734	1.2520	
0.2285	0.9326	0.6126	0.9750	0.3342	1.7772	2.1643	1.0878	
0.2285	0.2472	0.6126	0.6856	0.4406	1.3619	1.3433	1.0490	
1.4450	0.9162	0.6826	1.2095	1.0324	0.3999	0.4329	1.3560	
0.9139	1.3212	0.6633	0.4420	0.0839	0.5810	0.2081	0.6999	
1.8277	0.5261	1.8379	0.8781	0.8905	1.3964	0.0548	1.9275	
0.4569	0.6460	0.3413	0.5139	0.3800	0.6272	1.9148	0.9706	
1.5993	1.5220	1.8831	1.3161	0.7798	0.4208	0.4297	1.2060	
1.0217	0.8555	0.5088	1.1282	0.1592	0.4387	2.0278	1.4784	
1.8420	0.7181	2.2350	1.1740	0.8559	1.5847	1.7444	1.3251	
0.2285	0.6547	0.3413	0.1625	0.9482	0.5855	1.4096	0.9898	
0.3231	0.1860	0.3597	1.3000	3.3782	0.4852	0.6293	0.8004	
1.8277	0.8853	0.8664	1.1490	0.4404	0.2020	1.1360	0.8681	
0.0000	0.6350	1.2971	0.9475	0.5861	1.2545	1.2458	0.9228	
0.4569	0.6447	0.7284	1.2691	0.3718	2.9293	1.8786	1.3022	
0.3231	0.8789	3.0715	0.8751	0.9170	1.3024	2.0227	1.2520	
2.2847	1.2092	0.4550	1.1985	0.4234	0.4468	3.1464	0.6999	
0.0000	1.3543	0.6920	0.2620	0.1916	1.0705	1.6830	0.7417	
0.0000	1.0930	0.9381	0.8286	0.9814	0.0673	0.8213	1.1647	
0.4569	0.6870	0.6633	1.7592	0.5825	3.4207	1.2544	0.4675	
1.1650	0.3162	0.9720	1.5654	0.5138	1.8718	2.5425	0.6260	
0.0000	0.5512	0.8203	2.2703	1.3964	1.9046	1.9334	2.0322	
1.1650	1.1609	1.2971	0.7411	0.4991	1.1063	2.0149	0.4675	
0.2285	1.2609	0.5688	0.8125	0.1681	1.0633	0.1406	1.3022	
0.8238	0.7071	2.6460	0.7411	0.5706	0.3969	2.7764	0.8594	
0.4569	0.4603	2.7679	0.9447	1.4539	0.7224	1.2882	1.9586	
0.8238	1.1919	3.5045	1.2503	0.1193	0.5545	0.2559	1.4132	
1.6633	0.9044	2.4319	1.4552	0.5913	0.1733	1.4128	0.6077	
2.2501	0.2651	1.7102	0.5534	0.4696	1.7174	2.4659	0.9228	
0.6854	0.5099	3.3823	1.1375	0.1858	0.5685	1.0091	0.7468	
2.2961	1.0967	2.8143	0.5240	0.5787	1.7131	2.1465	1.0597	
1.1423	0.8334	1.8762	0.3250	0.6498	1.8868	1.5094	0.9822	
0.7225	1.0065	2.5565	1.0481	0.5294	1.3762	1.6311	1.5650	
0.9139	1.3121	1.1376	1.3884	1.0150	1.0249	0.5086	2.1353	
